generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
2,8,13.21929,32.52228,9,0,010011001011111101110010011111010011001111001110011110101000100101110000100100111100000111110001110011101110100110001001110100101111110100101111010110011011110000010000100111110100110111110100100111010100100010100011001111011011000000
2,9,24.01335,38.46815,9,0,010011001111111101110010011101010011000111001110010110101000100101110000100100111100000110110001100011101110101110001001110100001101100000000110100010001011011000001010100110011111011011110000100111010100100010100011001011011111000100
2,10,3.145588,29.3983,9,0,110011001001111100100010011101010111001111001110011110101000100101110000100100111100001110011010100011110110100111001111011010110011100100101111010110011011110000010000101101110100110111111000101111010000100010100011001011010111001010
2,11,7.749322,14.75737,9,0,010011001011111101110010000000111110000000111101011101110011111110110111011001011111011000011010100011110110100111001111010010100011000100101111010110011001111000010000100111110100110111110000110011010100101010101011001011011111000000
3,0,33.22262,57.69266,7,1,010011001011111101111010011100111110000000111111011100010011110110010111011101011111011000011010100011110110100011001110011010110101100100101111110110011011110000010000100100010100111100101111001111011101010001010100001110111011111100
3,1,9.75674,56.31629,7,1,010011001011111111111101110110101001001000010000100110101100100111110101110011101000000011110001110011100110100110101001110100001001100000010110100011011011111000000001100101000001111110101111001111111101010001010100001110110011111100
3,2,9.444139,33.15005,8,1,010011001011111101110010011111010011001111001110011110101000100101110100100110111100000111111001010011101110100110001001110100101111010100001101110110011011110000010000100111110100110111110000000111011100110001010100001110111011101100
3,3,19.17464,29.95806,9,1,010011001111101111111101000110101001001000110010100110101000110111110101100011101000010011110001110011100110100110101001110100001101100000010110100011011011111010010001100101000001101100101111001111111101010001010100001110111011111100
3,4,5.367187,26.18473,9,1,010011001111111101111010111100010011000111101110010111101000100101110000100110111100010110110001100011101110101110101001110101001101100000010110100011011011001000010001000101001001101100101111001111111101010001010110001100111011111100
3,5,8.613401,23.1161,9,1,010011001111111101110010000110101001001000110010100110101000110101110101000001101000010011110001110111100110100110001001111100001101100000010110100011011011011000010001100101000001101100101111001111111100000001000101001010111111111100
3,6,8.551106,21.9407,9,2,010011001111111111111010011101010011000111001110011110111010101101111010100010111000001110110001110011111110101111001101110101001101110000111110100000001011011000001010100110111111011010111011001111110111010001010010001100111011111000
3,7,18.24561,26.6571,9,3,010011101111111101110010010101010011100110001110011110101000000101110000100100111100000111110001100011101110101110011001110100001101100000000110100010001010001000001110100110001111011011110000110111110100100010100011001111001111000000
3,8,12.21072,30.64903,9,5,010011001111111101110010011101010011000110001110010110101000000101110000100000111100010110110000100011001110101110001001110101000100100000000110100000001011011000001010100110011111011010110000100111010100100010000011101011011111000000
3,9,11.27514,28.73201,9,5,010011001111111101110010011111010011000111001110010100101100100101010000100100111100000110111001010011101110100110001011110100001111101100001111011110011010110001010000100101111100110101010011100101010010000011100011100001011111000000
3,10,11.39313,22.58276,9,7,010011001111111101110010111101010011000111011100010111101000100101110000100100111100000110110001100011110110100011101110010010111011100100100111110110011011110000010000100000010100110111110001101111000100100010100011001011011111000000
3,11,10.07242,22.03036,9,7,010001001111101101110010011100111110000000110111011100110011110110110111011101011111011000001010100011110110100011001110010010110011101100100111110110011011110000010000110100010100110111110000100111010100101010100011001011001111000000
4,0,4.538166,36.67655,0,8,010011011011111101111010111100111110000100110111011000010011110110010111011001011111011000011010100011110110100011001110011010110101100100101111110110001010010000001010100111011111011010110000100111010100100011000011101011111111001000
4,1,33.42945,39.27182,0,8,010011001011111101111010011100111110010000111111011100110011110110010111011101011110011010011010100011110110100011001110011010010101100100101111110110011011110000011000100100010101111100101111001111010100100010000011001101011111000000
