generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
1,12,0.009733102,5.806498,11,1,101001100011110001010110100001001000000101001111000011100011100100110010001110000011001110011110101010010111001011010101101110011010011010011100010001010010100010100001101111100110001001101001110110010101011011000000001000100010110001
1,13,0,0.01396757,11,12,101100100011110000001000011111110101001011011110101100101010001011110011011111101011001110110111100000001100000110010101000000100110011010101011011010000010000010111100111001000001000111011101000111010111011111110110011010101111111100
1,14,7.285752,19.41961,11,15,001001100011111101110000100001001010000101001111000011100011100100110010001110000011000110001110101010110111001111011101101110011011010010011100011101110011100001000111001001011100000111111011011010001010101001100000001101011000001100
1,15,11.99441,49.35009,11,17,101001100011110011110010110001001010000001001111000011001010100101110010011110000011000100011010001110000110011011011101101110011010000011011100011011101011100000100011010101100001011101010110001010001101111001101110001100100010010010
1,16,5.862826,38.0622,11,17,111001100011110001110011010001101100100110111110001100000111100011111001000011000100110111111001101110000101011110111111001010111000100101101100010001100001101000110001100110001001111011101011101110100101101001101110001001101010110110
1,17,11.33952,55.28099,11,18,101001100010100001110001100111110011010010111101111100000000110100110011000100101111110100001110000010001010100000100000010000110001000010101111000111000111110100000100000010101001111010100011001101001101110100001000100101110100101001
1,18,8.964423,65.17664,11,19,101000100011110001110010111001001000000111001111000010101011110000110010001100000011000110011110001010010111001011011101100010011011110010011111011101110011100000100001001111000001011100011110001011101010110001010110100100101010010110
1,19,7.005731,16.5509,11,19,101101110011110001110010110001001000000101001111001011100111110100110010011010000011000110011110101010110111001011100000000111101010001101010111001101100011000111110010001111111001001001011100011010000110010111010110100110101111011110
2,0,89.39494,125.4796,9,14,111010000001110111001010101101110110001000000010001010001101101000000111000001010001001001101000000001000111101110001011100010011011010010111100011111111010100001000111001000011100010111111011011010011010101001100000001100111000001101
2,1,5.858234,124.5578,9,17,001110000001010110001010101001110110001000000010001001001101101100000110000100101101110100001110001011001010000000110000010000110011000010101111000111000111111100000101000010101001111010000011001101101101110100001100100101110000101001
2,2,2.863534,19.05996,9,3,111010001001010111001100101001110111001001001101000011100001100101111111011100000011000000011111101111010111101111011001101110011110010011001101000101110010110101101111001111101001011111100111000001101011101011110110101100100010101101
2,3,24.0726,28.26402,9,4,101010010001010111101010111001010110001000100010001001001101110000001011010001010001000011111000001101000111101111011011100011100100100000011001101110110010101000100001001110101000011011001011100011010101111001101110001100101010110010
2,4,37.84581,81.32034,9,5,111010000010011101001010110001000000000101001111010011111010101110110001010110000010000110011010101000010111111001011101100010011010010000001000011101110011101000110000001110110001001100010110101010010101111000101110001100101010110110
2,5,3.778928,113.0709,9,5,111010100001010011100010110001000001000101000111010011101010101100000010010111100000000110001010011000110011011011011101101010011010000010001100001101110111100000101000001011110101011100000110101111000101111000101010001000101010110110
2,6,7.776157,31.24768,9,5,111010010001000110101110110000000000001101100111010011101110101110110010011010100110000111100010101000010111011011011101101010011010010010001100011111110011100000100000011111010001011100010110101111010101111000101110000100101110110111
2,7,3.241061,20.66158,9,7,111010000101010111001110101001110110001000100010000001001111101000001111011000010001011011111110000111000111001110001010000111111010000101111111000101100011100111101001000111111011001001001100011000010110011111100110110010110001011100
2,8,17.77643,50.1305,9,17,010010000001010111001011111001110110001001110010101001011101101000001111010000001111110100001110000010001010100001110000010000110001010001010101001111010111010100000100010000101001111010100010001101001101110100000010100101110100101001
2,9,51.12233,79.35355,9,17,111010000011110111001010000101110011010010110101111100000000110110110011000100101110110101001110010010010110100000100100010000110011000110101111000111000011110100000100000110101001111010100011001101001101110100001000100100010100111001
2,10,1.398191,72.28283,9,0,111000000011000010011010001001001001001101100111100011101011110100110100111110010000010110011011111000001000000110010100001010100000010010101011111110011010000010101101000001001001101001000101100111111101100110110110010111101101111100
2,11,28.84695,121.3218,9,3,111010000001010111000010101000000110001010100010111001101111101000001111010001010001001011101010000100000110100110001011100011100100100000001011001110011100110001100000011001000000000000010001010010001011110001010010110110000010101111
2,12,69.26079,145.9041,9,5,111010000001010111001010110101000000000101000101000011101010101100111000001110000010000110011010101100110111011001001101101111011010111010001100011101110011100000110100111110010001011100010111101111100101110000101110001100001011110110
2,13,3.712993,82.39662,9,11,111010000111000110001010101001010110000010100010000101100011100100111010111100000111000110011110101011010101101111011011101100110011011011011100101100110001100011100010001001000001000010010001010110101010110011110001010101110000100101
2,14,21.09473,42.56941,9,17,011010000001010111001000101001110110011000000010101011001111111000001111010100101111110100001010100011001000100000100000010000110001000110101111000111000111110100000101000000111001111010100011001101001101111100001100100101110100101001
2,15,18.43178,59.2258,9,19,111010000001001110001110111001110110001010101010101111001101100000011111010001000001001011111111010101000011101110011011000011101010101101010111001101110011100111110010001111111001001001011100011000000110010111011010100110101101011010
2,16,0.1,9603.644,9,3,111110000001110111001010101011111110101000100010001001001101001000001111110000010010101011110010010101100111001110001010101011001100100000001011111100110100110001000010010001001000011100100101011000110011101011000110111010110010101100
2,17,5.332195,9384.564,9,3,111101100111110001010010110001001000010101001110000011100001100101111010011111001011000100011111101011110111101011011000101110011010010011011110011101100010010001001011001111101001111101100101001001101010011001110110111111100011101101
2,18,0.1,2873.89,9,5,111010000001010111000010101001110110001001001111010011101010101100010010010110100010001010011010101000000111010011001101101010011011010010011110011001110011100010101000001111100001011110010111101111010111110000100110001000101000110110
2,19,17.68134,673.0695,9,5,011010000101010111001010101001111110001000100010001001001101111000001111010001010001000001110010000101001111101110101011100011000100000000001011101111011100110001100010010000000000000000010001110010001011111000101110001100101010110110
3,0,53.77571,755.2668,12,0,111000000001110111001010100111000000000101000101001010101010101101110000001010000110000110011010101100110111011011001101101111011010110010001100111101110010110001000111001000110100011111111011011010001010101001100000001100111100001101
3,1,7.306596,71.34064,12,0,011110000001010111001010110101000000000101010101100011101010101101111000001101000010000110111000000001010101101110001001100110011011010010110100011111111010100101000111001000001100010110111011011010010010001001100000011000111010001101
3,2,8.639071,32.05116,14,0,010010000001010111001100111001110010011100000011101011001111111110001101011100101111110100001010100110001000100000000000000000110001000110100111000111000101110100000101000000111000000111101011111110011010101001100010001100111000001101
3,3,17.65946,58.93018,0,4,011010000000100111001000101101110110001010001010011010101101101000000111000001010001001001001000100001000111100110001011100000010011010110111100010011111010100001000111001000011100010111101001011010011011111000010110000000101000100111
3,4,19.13566,57.79503,0,4,110010000001110111001010100101110110000000000010101010001101101000000111000101011001001001100000000001000111101100001011100110110000011000001000011111010010101000100010001110111101001100011010100010010101111000101010001100101010110010
3,5,0.8653187,34.53395,0,4,111000010001110111001010101101000010000000001111010001111010101110010011110110000010010110011110101000010011111101001101100010011010010000001000011111110011101000110000001110110001101100000110101011010101110001111110001001101010110110
