generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
3,0,3.658648,195.601,9,11,001010100001010110010010001010101111010100110000011111101010011001000010111111101010111000001110010011001010111011000101110000100110101001010111000100101100101111000101001101111101101111100100100010101001110111100101011101001001011011
3,1,18.20693,49.39398,9,11,001000100000010110010010001010101111110110111100110111101010001001000010110101100010111000000111011001001000101101011000011101010010011101111010001010111100111000000101001111011000000011110111011011101010010100011010011101101001101011
3,2,0.9901368,35.54063,11,1,011010101000010110000010101010001111110100111100010111101010000001000010110111001010111000000111011000000000101101011000011101000010011001101010001010111100111100001001001011011000000000111001011011001011011000000010010100101000111110
3,3,10.44213,28.88072,11,2,000010100000010110010010101010001110010100110100010111011001100110100111001011010110101000010101111111000100011100100111011000111010001110011010000000110111100001111111000001011011101001110111010100111101011100111110000011111010110011
3,4,4.468584,25.42128,11,3,000010100100110110010110101010001111110110111100011111101010001001000010110111001010111001000110001000000000101101011000011111110010010100111011000010011100111010000101000011000111110100101101011011000010011011111110011011111110110011
3,5,101.7281,120.7767,11,3,001010100000010111010010000010101111010101110100010100110010000001000010111111001010111000001110011000101000001000010001111101110010010110101011000110011100111000000001000001000111110100101001011011000011011001111110001011111111110011
3,6,5.334205,113.18,11,6,001010110000011111010010101010001111110110110100011110101010000001010010110111001000011000001101001000000001100100110000011101101001000110110000100001110010100100100101111111111010000001000111011110110100100110000011111100111011011010
3,7,0.1,5836.546,11,6,001010100000010110010010101010000111110110111100110111101010001001000010110111001000011000001101001000000001110110110000111101111001010110111000101001110000100101100001111111111011000001000111111110110101100110001001111000111011011000
3,8,3.105569,307.3109,11,6,000010110000010101010010101110001111110110111100010111101010000001000010110111001010111100000110011000000010101101011000111101010010011001111010001010110000100101110101111111111011000011010111001110110100100110000011011100111011011000
3,9,13.22836,54.88269,11,6,001010100000010110010010101010001110110110111100010111101010001001000010110110001010110000000110011000000100101101011000011101010010011001110010001010111100101000001001001111111111000001000111011110110100100010000111011100111011011000
3,10,24.80159,85.66055,11,6,001000100000010110010010101010001111110110111100010111101010001011000010110111001000011000001101001000000001100100110000111101111001000110111000101001110010100101100000111111110011000001000111011110010101100110000001011100111011011000
3,11,22.4221,71.26897,11,6,001010100000010110010010101010001111111110101100010111101010001000000010110111001010111000000110011000000110101101011000011101010010011001111000001010111100111000000001101111011000000001000111011110110100101110000111011100011011011000
4,0,29.52743,146.5485,9,5,001010100000010110010010101010001110110110111000010111101010001001010010110111001010110000000110011000000100101101011000011101010010001001110010101010111100001000001001101101111011000001000111011110110100101001111110001011111111110011
4,1,49.698,95.53283,11,5,001010100000010110010010101010001111111110101101010111101010001000000010110111001010111000010110011010000110101101011001011101010010010001111000001010111100111000000001000001000111110100101001011001000011011001111110001011111110110011
4,2,5.913668,62.42324,11,5,001000100100010110010000101010001111111111101100010111101010001010000010110111001010111000000100011000110110100101010001111101110010110110101011000110011100111000000001000001000110110110001001011011000011111001111110001011111111110011
4,3,11.05643,34.75725,3,5,000010100000110110010110101010001110010110110100010111011001100110100111001111010110101000000101111111000100001100100111011011111010001110010010000000110111100001111111000001011011101001110111010100111101011100111110000011111111110011
4,4,15.63505,39.92731,5,11,001010100000010111010010000010101111010101110100010100110010000001000010011111001110111000001110011000101000001001010001111101110010011001111010001010101100111001000001101111011000000000000111011110110100101110000111011100011011011000
4,5,10.18253,85.53364,5,4,001010100000011111010010000010101111010101010100010100110010000001000011011111011010111001000100001000000000101101011000011111100010010110111011000010011100111110000101000111000111110100101101011011000010010011111110011011111100110101
4,6,8.995073,21.53377,5,0,100010110000010111010011000010101110010100110000011111101010011001000010111111001010111000001110010011001010111011000111110000100110101001010111000100101100101111000101001111111101101111100110100010101011110111100101011101001001011011
4,7,0.8621037,58.98043,5,11,001010100000010100010010101010001111111110101100010111101010011000000010110111001010111000000110010000000110101101011000011101010010010001111000001010111100111110000001101111011000000101000111010111111100101110000111011100011011001000
4,8,11.73979,28.92231,5,10,001010100000010111000010000010101111010101110100010100110010000001001010111111001011010000001110011000101000001100110000111101111001000100011000100001110010100101100000111111110011000001000111011110010111100110000001011100111011011001
4,9,20.08654,56.01512,5,11,001010100000010110000010101010011101111110101100010111101010001000000010110111001010111010000110011000100010101101011000011101010010011101111000001010111100111100100001101111011100000001000111010110110100101110000111111100011011011010
4,10,12.51549,36.13637,5,3,001010110000010111010010000010101101010101100000010100110010000001000010111111001110111000101110011000101100001100010001111111011010010110101011000110011100111000000001000001000011110100101011010000111101011101111110100011111010110111
4,11,5.413263,50.0283,5,11,001010100010010111010010101010001111111110101100010111111010001000000011110111001010111000000100011000000110101111011000011101010010011001111000001010111100111000000001101110110010000001000111011110110100101110000011011100011111011000
5,0,8.470123,104.3233,5,8,001010100000010111010010010010101111010101010100010100110011000001000011011111011010111001000100001000000000101101011000011101111001000100011000101001110010100101100001101111110011010001000111011111010001100110001001011100111011011000
5,1,2.87771,16.46201,6,8,100010110000000111000010000010101110010101110100010100110010000001001010111111001011010000001110011000101000001100110000111101111001000100001000000001100010100101100000111111110011000001000111010110010111100110000001011100111011011001
5,2,0.1,10204.78,8,11,001010100000010111000111000010101011000101110100010100100010000001001011110111001010111000000100011000000110101111011000011101010010011001011000001010111100111000000101101110100010010001000111011010110100101110000011011100011111011010
5,3,2.726974,1399.522,11,0,001010110010011011010110101010101111111110101100110110111010001000000011110111001011111000000100011000100110101111010000011101110010011011111000001010111100111100000011101110110010000101000111011110010100111001111100001011110111010011
5,4,20.62292,45.93497,0,1,001010100001011110010110101010001111111110101101010111101000001100000010110111001010111000010110011010000110101101111001011101010010010001011000001110011100111000000001010001000111110100101001011011000011011001111110001011111110110011
5,5,42.48964,81.17348,1,5,001000000001010110010010101010001111111110101101010111101010001000000010110101001010111000011100111011000110101101011001011001010010010001111000001010111100111000000001000001000111110100101101011011101010010011111110011011111100110101
5,6,27.39949,89.7238,1,8,001010100001010110010010001010001111111010101101010111100010001000000010110111001110101000010111011010000100101101011001011101010010010001011000001111110010100101100000111111110011000001000111011110010111100110000001011110101011011001
5,7,1.54404,65.25249,1,8,001010100000011110010010101110001111111110101101000111111010001000000010110111001010111000010010011000101000001100110000111101111011000100001000100001110010100101100000111111110011000011000111001110010111100010000001011100111011011000
5,8,10.87313,59.00001,1,10,001010100000010110010010101010000111111110111101010111101010001001000010110011001010111000110110011011000111101001011001010101000010010110101011000110001100111000000001000001000011110100101011010000111101011111111110100011111010111111
5,9,4.126655,75.0294,1,0,001010100000010010010010101010001110110100111000010111101010000001010011110101001010110000000010011100000100101101111000011101010010000001110010001010111100001000001001101101111011000001100101011110110100111000111010001011111111100011
5,10,17.89138,41.70287,1,2,001010100000010110010010101110001111111110001101110010101010011000000010110111001010111000010100011010000110101101011001011101010010101110101011000110111100111000000001000001011110110110001001011011001011111001111110001001111111110011
5,11,16.38807,99.85311,1,2,001010100000010110000010101110001101111011101101110111101010001000000010110111001101111000010110011010000110101111111001011101010010110110101011000110011101111100000001000001000110110110001001011011000011101101111110001011111111110011
6,0,2.857137,132.0033,1,5,100110110000000111000010000010101110010110101101010111101010001000000010110101001010111000011110111011000110101101001001001001010010010001111000001110111101111000000101000001000111110100101101011011101010010011111111011011111100110101
6,1,9.739452,34.64035,4,5,001010100001011110010110101110001111111110101101010111101010001000000010110101001010111000011100111011000110101101011001011001010010010001111000001010111000111000011111000001000101110100101101101011101010011011111110011011111110100101
6,2,41.35197,81.51303,5,6,001000000001010100010011101010001111111100101101010111101010001000000010110101001010111000011111111010000100101101011001011101010010010001011000001111110010000101100001011111110011000001110111011110010111100110000001011110101011011001
6,3,13.56718,74.20087,5,6,001000000011010110010000101010001111101110101101110111101010001000000010110101001010111000011110111001000111101101011001011001010010011001111000001011110010100101100000111111100011010001000011011110010111100110000001011110101011011001
6,4,43.47196,65.94141,5,6,001000000001010110010010101010001111111100101101010111000010001010000010110101001010111000011100110011000110101101011001011001011010010001111000010010111100111000000001010001000111110100101101011011100010010110100001011110101011011001
6,5,46.52094,92.88966,5,6,001000000001010110010011101010001111110110101101010111101010001000000010110101001010111000011100111011000110101101011001011001010010010001111000001001111100111100000001000100000111110100101101011011010111100110000001011110101011011000
6,6,16.87543,99.56638,5,6,001000100001000011010000101011001111111110100101010111101010001100000010111101001010111000011101110011000110111101011001011001010010010000011000001111110010100101100000111111110011000001000111011110010111100110000001011110101011011001
6,7,2.824419,29.29195,5,6,001000001001010110010010001000001111111010111101010111100010001000000010110111001110101000010111011010000100100111011001011101010010010001011010001111110010101101100000111111110010000001010111011110010111100010000001011110111010011001
6,8,5.824168,25.79691,5,6,001001000001010100010010101010001111101110101101010111101010001100100010110101001010111000011100111110000110100101011001011001010010110011101000001010111100111001100000101111110011000001000111011110010110100110000001011111011011011001
6,9,4.604422,54.46836,5,9,001000100000010010010010101010000110110100111000010101101000000001110011110100001010111010000010011000000100101101111000111101011010000001110010001010111100001000001001101101111011000001100101011110101100111000111010101001110110100011
6,10,7.637956,74.1216,5,9,001010100000010010010010101010001111110100111100010111101010100001010011110101000010110000000010011100000100101101111000011101010010000001110010001010111100000000101001101100111111000001100100011110110100101000111010001011101111100011
6,11,3.633372,16.69181,5,10,001000010001010111010010111010000110111110101101010111101010001100000010110101101010111000011100111101000110101101011001011001010001010001111000001010101110111000000001000001011110110111101001011011001010111001111110011001111111110011
7,0,5.065549,44.28928,2,11,001000000101010101010011101011001111111100101101010011101011001010100010110101001010111000011111111101000110111101011001010001010011010101111000001010101110111000000001000001011110110111101001011011001010111001111110011101110111100011
7,1,5.716509,47.68139,2,3,001000000001010100010011101010101111111100100101010111101010001000000000010101001010111000011111111011000100101101011001011101010000010001010000011110110010000101100001011111110001000001110111011110010011100110000001011110101011011011
7,2,4.907419,75.26392,2,4,001000000001010100010011101010001111111100101101010111101010000000000010110101001010111000011111111000000100101101011000011101010010010001011000001111110010100101100001011111110011000001110110011110010110010110110101011110101011011001
7,3,4.136027,58.16911,2,4,001000000001010100010011101010001111111100101001010011000010001100000010110101001000111010011100110011001010100101011001011011011010010001111000010010111110111001010001010001010111110100101100011111100010010110100101011110101011011011
7,4,5.726964,30.69081,2,4,001100000001010100010101111010000111111100101101010111101010001000000010110111001010101000011011111010001100101101010001011101010010010001011000001111110010010101100001011111110011010000110011011101100010000111100001010110101011011001
7,5,12.35165,32.91983,2,4,001001000001010100010011101010001111111100101101010111000010001010000010110101001010111000011110110010000110101101011001011001011010010001111000010010111100111000000001010001000111110100101101011011100010010110100001010110101011011001
7,6,1.417317,19.79416,3,4,001000010011010100010000101010011111101110101101110111101010001001000010100001001010111000011110111001000110101101011001011001010010010001111000110010111100011000100001110001000111110110101101011001100010010111100001111110101010011001
7,7,12.89404,27.42786,4,5,001000000101010110000000001000001111011100001101010111100010001010000010110101001010111010011100111011000110101101011001011001010010010001111000001001111100111100000001000100000111110100101101011011010111101110000001011111101011011000
7,8,5.785196,45.22016,4,5,001000000001010110010010100010001111111100101101010111010010001010000010100101001010111010011111110011000110101101011011011101011010010001111000010010111100111000000001010001000111110100101101011011010101100010000001011110001011011000
7,9,11.13799,39.19204,4,5,001000000001010110010001101010001111111100101101010110000110000000100010110101001010111000111100111011000110101101000001011001010010010001111000001001111100111100000001000100010111010100101101011011010111100110000001011110101011011000
7,10,21.49341,73.13919,4,5,001001000001010011010010101010001111111110101101010111101010001000000010110100001000111000011100111011000101101101011001011001010000110000111000001001111100111100000011000100000111110101101101011011010111101110000000011110101011011000
7,11,23.47475,81.16244,4,5,001000000001010010010010101010001111111000101001010111000010000010000010110101001000111000011100111011001110101101011001011001010010010001111000001001111100111100000001000111101111110100101101011011010011000110001001011110101011011010
8,0,9.416372,135.4632,9,1,001000000001010100010011101010101111111100100101010111101010001000000000010101001011111000011111111011000100101101011001011101010000110001010001011110111010000101000001011111110001000001110111011110010001100110000001011110001011011011
8,1,0,9.276647,9,5,001001000001010000110011101011001101111100101101010111000010001010000010010101001010111000011110110000000110101101011001011001011010010001111000010010111100111000000001010000000111110100101111011011100010110110100001010110101011111001
8,2,10.15238,20.15844,10,5,001001001001010011010010101000001111111110101101010111101010001000000010110100001000111000011100111011110100101101011001011001010000110000101000001101101100111100000011000001000111110000101101011001100011011100100001010110101001011001
8,3,3.34649,27.11761,10,5,001001001001010100010011101000001111110100101101000111000010001010000110110101001010111000011100110010001110101101010001011101011010010011111000010010111100111000000101010011000111110100001101011111100010010110100001010010101011011001
8,4,14.5076,53.95485,10,5,101001000001010011010010101010000111111110101101010111101010001000000010110100001000111000011100111011000101101101011001001001010000110000111100001001111100111000000011000100000011111101101101011011010111101110000000011110101111011001
8,5,13.96774,48.31004,10,5,011001100001010111010010101010001101111111101111011111101010000000000010110100101001111000011100111011000101101101011000011001110010010001111000011010111101111100000001010001001111110100101101011011100010010110100001010110101011011001
8,6,2.967087,41.37239,10,5,001001000001010100110011101010001011111100101101000111000010001010000010110001001010111000011110110010000110101101011001011001011010010001111000010010111100111000001001010001100111110100101101011011100010010110100001010110101011011001
