generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
1,9,35.72447,48.36185,9,11,110000100010110100001011111100100111000000110100101010101010000001001111110001010111111101000010110101101101101111010011011111011101000000111000001101010011010111110100000101101010001111111100000010011000000010000001011000011011110100
1,10,15.62592,69.80754,9,11,010000100000110100001011011100100111000000110100101010001010000001000000010101001000100110111001111010010001000010001111111100011101001000111000001100000011010111110110000101001010001111111100000010011000000010000001011000011011110100
1,11,0,15.67685,9,11,011000101010110000001011111100100111000000110100101010001011001001010001010101011001100110111001111010010001000010000111111110011001001000111000101101000011010111110110000101101010001111111100000110011100000010000101011000011011110100
2,0,10.08814,27.49218,3,5,110010100010110100101011111100110111000000111001101010011010001001001011110001011111001101100010111100101100100111010111011111011101011010001011110011000000011000110110000101101010101111111100000010011000000010010001011000111011110100
2,1,9.974301,20.0437,5,6,010101010111011111100000101000001001000010101010011100011010000001000111110001011111101101100000110100001100100110010011011111011100011010101011110110001000011000101000011011001011101111111100000110011001000010000101011000010011110100
2,2,0.3345736,11.13211,5,9,010101010111111111100000101100001001000010101000011110011011000001010000010101001000110110111001101110010001000010001111111100011011000000111000001100010011010101110100000100101010001111101100000110111000000010000101011000011011111101
2,3,5.584224,18.73011,5,9,110101010101011111100000101000001011000010100010011100011011000001010000010001010111111101000010110111110101101111010011010111011101000000111000001101010011010111110100000101101010011011111100000010011000000010010001010001011011110100
2,4,15.70842,21.61117,5,9,010101010101001111100100100000001001000011101010011100011011000001010000110101001000110110111001101010010001000110001110110100011011001100101010001101010011010111100100000101101010001101111100000010011000000010000001011001011111110100
2,5,23.13891,65.2085,5,9,010000100010110101001011101100101111000000100100101010001010000001001111110001010111101101100010110101101101101111010011011111011101000100111001001101000011010101100111000101101010001101111100000010011000000000000001011000011011110100
2,6,28.80244,85.43222,5,9,010100100010110100001011111101100111000000110100001010100010000001001111110001010111111101001010100101101101101111010010011111011101000000011000001101010011010111110100000101001010000111111100000010001000000010000011011000011011110100
2,7,5.228343,36.09101,5,9,010101010101011111100000101000001001000010101010011100011011000001010001010101001000110110111001101010010001000010001111011111011101000000111000001101010011010111110100000101101010001111111110000010011000000010001001011000011011110100
2,8,7.701882,19.74751,5,9,010001010101011111100000101000001001000010100010011100011011000001010100010101001000110110111001101000010001000010001111101100011011001100101110001101010001010111110110000101101010001111111100000010011000100010000001011000011011100100
2,9,16.60671,34.67887,7,9,110000100010110100001011011100100111000000110011101000001010000001001111010001011111100110011001111010010001000010001101111100011001101100111100001101000011010111110110000101101010001111111100000010011000000010000001011000011011110000
2,10,5.048096,53.71853,9,10,110000100010110100001011111100100111000000110100101010001010000001001100010101001000100110111101111010010001001010001111111101011101001000111000101100000011000111010100000101001010001111110100000010000000000010000001011000011011110100
2,11,3.934076,30.07314,9,10,110000100010110101001111110100110111100000010100101010101010100001001111110001011111111101000010010101101101101011010011011111011101000000111000001101010011010111110100000101001010001111111100000010011100000010000001011000110011110100
3,0,10.16383,44.50213,4,8,010101010101001111100100101101001001000011000010011100011010000001010001010101001000110110111101101010010101000110001111001100011011001100101110001001010001010110100110000101101010001111111100000010011000100010100001011000001011100100
3,1,27.25737,40.19133,4,9,010101010101001111100101011100000111000000110011001001001010000001001111010001011111100110011001111010010001000010001001111100011010101100111100001101000011010111110110000001111010001111111100000110011000010010000001011000011001110000
3,2,18.00405,45.48373,4,0,010101010101001111100100100000001001000000101001101110011011000001001111111001011101001101100010111100101100100111010100011111001101011010001011110011000000011000110110000101101010101111111100000110001001000010010001011000111011110100
3,3,31.88417,72.63329,5,0,110001100010110101001011101100101111000000100100101010001010001001001011110011011111001101101010110100101100100111010111010011011101011010001011110011000000011000110110000111101010101111111100000010111000000010010001001111111011110100
3,4,34.76756,79.24198,5,3,010000101010110101001011101100101011000000000000101010001011000011000111110001010111101101100010110111101101101111010111011111011101000100111000101101000011010101100111000111101010001101011100110010011000000011010001010001010011111100
3,5,14.36606,64.32275,5,4,010000100010110101001011101110101001000011101010011100011011000001010000110101101000110110111001001010010001010110001110110000011011001100101010001101010011010111011100000101101010001101110100000010011000000010000001011001011111110100
3,6,17.96714,34.32784,5,6,110000000010110101001011101100100111000000100100101010011010000000001111110001010111111101001010110101101101101111010010011111011101100000010000001101010011010111110100010101001010000111111100001010001000000010000011011000011011110100
3,7,43.04358,111.514,5,6,010100100010110101001011101100101111000000101100001010100010000001101111110001010111111101001010000101101101101111010010011111011101000000011000001101010011011110110100000101001011100111111100000010000000000000000011011000111011110100
3,8,18.76611,65.51503,6,8,010100100110110100001011111101100111000000110100000100011011000001010100110101001000110100011001101000010001000110001111111101011011001110100110001101010001010111110110000101101010001111111100000010011000100010000001010000011010100100
3,9,19.3737,51.69043,6,8,010100100010101100001011111001100111000000110100001100011011000001010100010101001000110110111001101000010001000010001111101100011011000100001110001100010001010111110110000101101010010111111100001010011000100010001001011000011011100100
3,10,12.00163,74.53174,6,9,010100100010110110001011111101100111000000110100001010100010000001001111110001011111101100011001111010010101000010001101100100011001101101111110001101000011010111111110000101100010001111111100000010011000001010000001011000011011110000
3,11,52.65922,75.07941,6,9,110110100010110100011011111101100111000000010100001010100010000001001111010001010111111100001010010111101001101111010010001100011001101101111100001101000011010111110111000101101010001111111100000010001000000010000011011000011011110000
4,0,20.13722,153.3703,11,0,110110100010111100001011111101100011000000010100001010100010010001001111010001010111111110111101101010010101000100001111001100011011001110101110001001010001010110100110000100101010001111111100000010011000100010100001111000101011100100
4,1,8.386419,60.76661,11,0,110110100010110100011011111101100111000000010100001010100110000001101111110001011000110110111101101010010101000110001111001100011011001100101010001001010001010010100110000101101110001111111100000010011000101010100000011000001011000100
4,2,12.0239,21.21258,11,1,110110110010110100011011111101100011000000010100001010100010000001001111010001011111100110011001111010010001000010101001111100011010101100011100001101000011010111110111010001111010000111011100000110011000010011000001011000011001110000
4,3,4.269794,99.50624,11,2,110110100010110100010011111101100111000000110100000010100010000001000110010001110111111100001010010111101001101011010100011001001101011010001011110111000000011010110110000101101010101111111100100110000001000010010001011000111011110100
4,4,10.55402,37.47194,11,3,110110100010110100011001111111100111000000011100001010100010000001001111010001010111111100001010010111101001101111010010001100011001101101111100001101000011010101110111000101101010001111110100000000001000000010010001001111111011110100
4,5,50.78365,73.82658,11,3,110110000010110100011011111101100111000000010100001010101010000001001111010001010111111101001000010111101001101011010010111100011001101101111100001011000011010111110111000101101010001111111100000010101101000010000011011111111011110100
4,6,25.84358,92.73296,11,4,100011100010110100011011111101100111000000010100000010100010000001001111010011010110111100001010010101101001101111010111011111011101000100111000101101000011010111100111000111101010000110011100110010011000000011010001010001010011111100
4,7,64.47708,127.4742,11,4,110110100010010100010011011101100111000000010100001010100010000000001111010001010111111100001010010111101001101111010000001100011001100100111000101101000011010101100111000111001011001100011100101010011000000011010000010001010011110100
4,8,44.51394,113.9772,11,5,110111100010110100011011111101100011000000010100001010100010100001001111010001010111111100001010010111001001101111010010001100011001101101111100001101010011010111011100000101101010011100110100000010011000000010000001011001011111110100
4,9,13.36274,71.34165,11,6,111110100010110100011011111101100111000001010101001010100010001001001111010001010111111101001010111101111101101111010010011111011101100010000000001101011011010011100100010101001010000111111100001010001000000010000011011000011011110100
4,10,54.29621,76.79163,11,6,111110100010110100011011111101100111000000010100101010010010000000011111110001010111111101001010110101101101101011010010010111011101100000000000001101010011010111110100010101001010000111101100001010001000000010000011011000011011110100
4,11,15.88511,119.477,11,7,100110000011110100011011011101100111000000010100101010100010000001001111010001010111111011001010000101101101101111010010011101011111000000011000011101010011011110110000000101001011100111111100000000010000000000000111011000111001110100
5,0,0,134.6615,1,10,110110100010111000011011100101100111000000010000101010100010000001101111110000011000100110111110110101101101101111011010010111011101100000000000001101110011010111110100010101001010000111101100001010001000000010000011011000011011110100
5,1,13.07018,30.6822,1,10,110110100010110100011011111101100111010000010100001010100110100001101011110001010011111101001010110111111101101011010010010111011101100000000010001101010011010111110100010011001010000111101100001010001000000010000011011000001011110100
5,2,7.624147,48.79556,4,11,110110100010110100111001111101100111000100111100001010101010000001001101010001010101101100001010010111101001001111010010001100011011101101111100010101000011010101110110000101101010001111110100000000110000000000000111011000111001111100
5,3,26.0604,34.75417,5,0,110110000010110100011011111101100111000000010100001010101010000001001111010001000111111101001000010111101010101001010010011101011001101101111100001010010001010110100110000100101010000111111001000010001010100010100001111000101011100100
5,4,3.915402,45.33865,5,2,110110000011110100011011111111100011000000010000001010001010000000001111010001010011111101001000010111101001101111010110011100011001101100011100001101010011010111110111110001101010000111011100000010011010010011000001011000011001110000
5,5,1.322382,32.31279,6,5,100011100010110100011011111101100011001100010100010010100010100001011111010011010110111100001010010101101001101111010111011111011001101101111000001011000011010101100111000111101000001111111100000010101101000010000011011111111011110101
5,6,0,1.160619,7,5,110110100010000000010111011101100111000000010101001010100110000000001111010011010111111100001010010111101001101111010000001101011001101101111100001011000011010110110101000101101010001111111100000010100101000010001011010111111001010100
5,7,40.36031,53.27872,7,5,110110100010010100010011111101100111000000000000101010100010001000001111010001010111111100001010011101101001101111010000001100011001100100111000101101000011010011000111000101101010001111110100000000101101000010000001011111101011110100
5,8,9.095206,71.34785,7,6,110110100010010110010011011000100111000000010110001010100010000000001111010001011111111110001010010111101011101111011000101100111001100110111001101111000011010101100111001111001011001100011100101010011001000011010000010001010011111100
5,9,27.61216,64.51733,7,6,110110100000010100010010011101100111000000010000100000100010000001001111010011010110111110001010010111001001101111010111001111011101000100111000001101000011010111000101000101101010000110011100110010011000000111010001010011010011111100
5,10,39.2663,81.59917,7,6,110110100010010100010010011101100111000000010100001010100110000001001111110011010110110100001010010101001001101011010111011111011101000100111000101101000011010111100101000110101010000110011100110010011000000011000001010001010011111100
5,11,51.61081,108.7455,7,8,110110100010010100010011011101100111000000010101000011100010000000001111010001010111011100001010010111101001101111010010001100011001101100111000101101000011010101100110000111001010001100111100101010011000000001010000110001011001110100
6,0,16.42799,191.6252,8,3,110110100010010110010111011000100111000000010110001010110010000000001111010001010111111111101010010111101011100111011000101100111001100110111001101111000011000101100110000100101110000111111011000010001010110010100011111000101011100100
6,1,0.1,141.1163,9,3,110110100000000100010000011101100111000000010000100000101000000001001011000001000101111101011000010111100010101001010010011101011101001101111100000010011001000110100110000100101010000110111001000010001010100010100001110000101011110100
6,2,26.03045,143.564,9,3,110110100000011100010010011101100111000000010000100000100010000001001111010011010110111101000000010111101010111001010010011101011001101101111100001010010001010110100110000100101010000111111001000010001010100110101001111000101011100100
6,3,53.93625,130.9083,10,3,110110100010010100010010001101100111000000010100001010101011000001001111010101000111111101001000010111100010101001010010111101011001101101111100001010010001110110100110000100111010000111111000000010001010100010100001111000101010110100
6,4,43.45465,120.3998,11,3,110110100010010100010011001101100111000000010101000011100010000000001111010001010101011100001010011111111001101111010010001100010001101100111000101101000011010101100110000100101010000110111001001010001010100010100001111000101011110101
6,5,34.41859,121.6621,11,3,110110100010010110010011011101001011000000110101010011100010010001001111010001000111111101001000010111101010101001010010011101011001111101111100001010010001010110100110000100111010001111111001000010001010100010000001111000110011100100
6,6,19.32826,119.0695,11,3,010110100010010100010011011101100111000000010101001010100010000000001111010001010111011101001000010111101011101100010010001100011001101100111000101001000011010101100110000111001010001100111100101010011000000000100000111110100011000100
6,7,22.57682,45.0238,11,7,110110100010010100010011010101100111000000010101000011100010000000001111010000010111111100001010010111101001101111011000001100011001100100111001101101000011010011000111000101101010001111110100000010101101000010000001011111101011110100
6,8,20.26016,45.09296,11,7,110110100010010100010011011001100111000000000000101010100010001000011111010001010011111011011010011101101001100111010000101100011001100100111110101101000011010011000111000101101010001111110100000000101101000110000001011111101111110100
6,9,67.95896,114.9398,11,7,110110100010010100110011110101100111001000000000101010100010001100001111010001010111111100001010011101101001101111010010001100011001100100111000101001000010010011000111000101101010001111010100000010101101000010000001011111101011110100
6,10,10.04045,81.79352,11,8,010110101010010100010011011101101111000000010101000011110010000000001111010001010111011110001010011111111001101111010010001100111001100010111001101111000011010101100110001111001011001100011100101010011001000011010000010000010011111100
6,11,18.68469,124.6917,11,10,110110100010010100010011011101100111001000010101000011100110000010001110010001010111011100001010010111101001111111010011001100011001101100101000101101000011011101101110000111101010001100111100101010111000000011000001010001010011111100
7,0,19.60876,182.0355,9,0,110010100010010110010111011000000111000001010110101010110110000000001111010000010111111111101010010111101011100111011000101100011101100110111001101111000011000101000100100100101010000011101011000010001010110010100011110000101011100100
7,1,3.632417,31.05077,9,2,110110100011010100110111110001100111001000000000101011100010101100001111010001110111111100001010011101101101101111010010001100011001100100111000101001000010010011000111000101101010001111011001000010001010100110101001111000101011100110
7,2,0,3.70557,9,3,110111100010010000010010001101100111000000110100011010101001000001001111010101000111111101001000010111100010101001010010111101011001101101111100001110010011110100100110000100101010000100111010000000001010100010100001111000101011110101
7,3,0,0,9,3,110110100010011000110100110001100111001000000000101010100010001100001111010001010111011100001000011101101000101111010010001100011001100100111000101001000010010011001111000101101010001111010100010010101101000010100001111000101011100100
7,4,17.48358,41.87451,9,3,110110100010010100010010001101100111000000011100001010101011000001000111010101000111111101001000010111100010101001010010111101111001101101111100001000010001110110100110000101111010000011111100000011001010100010100001110000101010110100
7,5,18.37286,38.89186,9,3,100110110010010100010010001101100111000010011100001110101011010001001101010101000111111101001010010111100010101000010010111101011001101101111100001010010001010110100110001100110010000111111000000010001010000000100001111000101010110100
7,6,70.9956,109.188,9,3,110110100010010100110011110101100111001000000000101010100010001100001110010001010111111100001010011101101001100111000010001100011001100100111000101011000010010011000111001101101010001111010100000010001010100110100001111000111010110100
7,7,4.157122,86.82971,9,3,100110100010010110110011110101100111001000000100101010100110101100100111010101000110111101001000000101100010101001010010111101011000101101111100001110010000110110100110001100111010000111111000000011001010100010100001111000101010110100
7,8,3.772974,22.79392,9,3,110110100110110100110010110101100011001000000001101010100010001101001011010101000111111101001000010111100010101001010010111101011000101101111100001010010001110110100110010100100010000101111000000010001010100010100000111000101010110100
7,9,8.949564,22.77492,9,4,110110101011000100110010110101100111000000010101000011101010000000001111010001010100011100001010011111101011101111010010001100010001101110111000111101000011001101100110000100100010000110011001001010001010000110100001101000101010110101
7,10,37.89006,49.43582,9,4,110110100010010100110011111101000111001001000000101010100010000100001111010001010111111100001010111101101001101111000010001100010001101100111000111101100010010101100111000100101010000110111100001010001010100010100001111000101011110101
7,11,14.33205,65.05812,9,5,110110100010010100110010110101100111001110000000101010100010001100001111010001010111101100001110010101111001101111010010111100011001100100111000101010010001000110100111000111111010001111111001100010001010000010000001111000110011100100
8,0,2.961823,94.25217,5,6,100110110011010100010010001111100111000010001100001110100011010001001101010101000110111101001010010111100010101000110010111101011001100100101000101011000010110011000111001101001010001111010100000010001010100110100001111001111010110100
8,1,11.01012,37.00304,6,10,110110100010010100110011110101100111001000100000101010100011001100001111010001010111111100001010111101101001101111000010001100010001101110111000111101100010010101000111000100001010000110011100101010001010100010100011111000100011110101
8,2,0,10.72211,6,10,110110100010010000110011110001100111001000000000101000100010001100001111010001010110111100000010111001101001101111000010001101010001101100111000111101100010010101101111000100101010000111111100001010001010100110100001111000101011110100
8,3,27.16149,80.41122,6,0,111110000010010100110011110101100111001000011110101011110110000000001111010000010111111111000010010111101011100111011000101100111101100110111011101111000011010101000110100110101000010011101011000010001010110010100010110000101111100100
8,4,5.717086,38.65257,6,5,110110010010010101110011110101100111001000000000101111100010001000001110010001000111111101001010011101101001100111001010001100011001100101111000101011000000010011100111001101101010001111010100000010001000000000100001111000101010110100
8,5,59.87829,80.84581,6,5,110110100010110100110011100101100111001000000100101010100010111000001110010001010111111100001010011101101001000111000010111101011001101101111101001110010001010100100110001100110010000111111000000010001010000010100001010000101010110100
8,6,3.76815,71.33216,6,9,110110100110010100110011110101100011001000100000101010100010001100001100010001010111111100001010011101101001100111000010001100011001100100111000101011000010011011000111001100101000000111010100000010001010100110100001101001101010110101
8,7,4.128139,10.67975,6,10,110110001011010100110011111101000111001001000100101010100010000100001101010001010111111100001010110101101001101111000000000000010101101100111000111101100010010101101111000100101110000110111100001010001010100010101001111000101011110101
8,8,69.76116,90.16586,6,11,110110100010000100110011110101100111001000000000101010001010001100001110010001010111111101001010011101101001100111010010100110011001100100111000101010010001000110100111000111111010001111111001100010001010100010000001111000110011100100
8,9,4.400385,84.73103,6,5,110110101010010100100011110101100111001000000100101010100100001100001110011001010111111100000010011101101001100111000010001100011011100100101000101011000010010011000111001101101010000111111000000011001010000000100011111010101010110100
8,10,49.222,161.5847,6,10,110110100010010100110011110101100101001000000000101010100010001101001110010001010101111100101110011101101001100011100010001100011001000100111000101011000110010011000111001101101011001110111100001000001010100010100001111000101011110101
8,11,6.373277,74.69126,6,0,110110100010010110010111011000000111000001010110100010110111100000001111010000010111111111111010010111101011100111011000101100011101100110111001111111000011000111000100100100101010000011101011000010101010110010100011010000101011100100
9,0,0.1,13657.35,3,5,111110000010010110110011110101100111001000001110101011110110000000001111010000010111111111000010010111101011100111011000101100111101100110111011101111010001010100100010001110110010000111111000000010001010010010100011000000101010110101
9,1,13.75327,12287.13,5,8,110110100010110100010111100101100111001000000100101010100010111000001110010001010111111100000010011101101001100111010010000110011001100100111000101010010001100110100111000111111010001111111011100010000010100010000001100000100011100100
9,2,55.53133,89.56451,5,8,110110100010110100110011100101100111001000000100101010111010001100001010010001010111111101001010011101101001100111010010100110011001100100111000101010010101000110100111000111111010011111111001100010101010100010000001111000110011000100
9,3,21.63275,93.1078,5,8,110111100010110100110011100100100111001000000100101010100010111000001110010001011111111110001110110101101001000111000000100110011001100100111001101010010001000100100111001111111010001111111001100010001000100010000001111010110011100100
9,4,4.673796,54.04963,5,8,110110101010110100110111100101100100001000000100111010100010111100001110010001010111101101001010011101101001110111010000000110011001100100111000101011010001000110100110000111111010001011111001100010001010100010000001111001110011100000
9,5,31.0506,56.97042,5,8,110110100010110100110011100100100110001000000100101011100010111000001110010001010111111100000010011100101001000011000010111101011001101101111101001110010001010100100111001100110010001111111000010010001010000010100001010000110011101100
9,6,62.98845,107.3212,5,8,110110100010110100111011100101100111001000000100100011100010101000001110010001011111111101001010010101101000000111010000100110011010100100111000110101010001000110100111100111111010001111111101100011011010100010000001111000110011100100
9,7,65.50398,144.7027,5,8,110110100001110100110011100101100111001000000100101010100010111000001110010001010111111011001010011101001001001111000010011101011001111101111101001110010001011100100110001111110001001111111001100110001010100010000001111000110011101100
9,8,60.46877,129.4231,5,8,110110100010110100100011101101000111001010010100101010100010111001001010010001010111111101001010011100101101100111011010100110011001100100111000101010010101000110100111000111111010001111110101100010001010100010000011111000110011100110
9,9,64.83134,147.8343,5,8,110110000010010100110011100101100111001000000110101001100010111000001110110001010111111000001000011001101001100111000010111111111001101101111101001110010001010100100110001100110010000011111000000011001010000010100001110000110011100100
9,10,27.2473,120.9205,5,8,110111100010110100110011100100100111101000000100101010100010111000001110010001110111111100001010011101101001000111000010111101011001101100111100001110010001010100101110001100110010000111101000100110001011000010100001111000110011100100
9,11,16.14088,65.81087,5,8,110110100010110100110011000101101111001000100110101110100010110000011110010001010111111101001010011100101001100111010000100110010001000100111000101010010101000110100111000101111010001111111001100010001010100000000001111000110011100100
10,0,49.50294,133.5629,6,1,110110100010110100111011100101100111001000000100100011100010101010001110010001010111111101001010110101101000000111010000100110011010100100110000101000010001100110100111000011111010001101111011100010000011100010000001100000110011100100
10,1,17.34825,88.33611,6,2,110110100010110100111011100101101111001000000100100011100010101000001110010101011111111101001011010101101000000111010000100110010010100100111000110101010000000110000111000111111010011111111001100010101010100010000101111000110011000100
10,2,60.17445,103.3418,6,2,110110100010110100111011100101100111000000000100100011100110101000001110010001011111111101001010011101101000000111110000100010011010101100110000110101010000000110100111100111111010001110111110101011111000100010000001111000011011000100
10,3,58.96088,138.3487,6,2,110110100010010100111011100101100111001000000100100011100010101000001110010001011111111100001010010101101000010111010000100110011001110100111000101010010101000110100111000111011010011111111001100010101010100011000001111000110001000100
10,4,24.33676,102.267,6,2,110110100010110100111011100101110111001000000100100011111000001100001110010001010111011101001110011101101001100111010010100110011001100100111001101010010101000110100101000111111010011111111001100010100010100010100101111000110011000100
10,5,35.89248,104.0215,6,2,110100100010110100111011100101100111011001000100100011000010101000001110010001011111111101001010000001100000001111010000100110001000100100111001111110010101000110101111000101111010011011111001100001101010100010000001111100110011000100
10,6,15.64488,57.6503,6,3,110110100010110100110011100100100111000000000010101010000010111000001110010001101111111010001110010101101001000111000000100110110001100100111001101010010001100100100111001111111010001111110011100010001000100010100001101110110011100000
10,7,0,15.59117,6,3,110110100010110000011011100001100111001000000100100011100010101000001100010001011111111101001010010101111000000111000000000110011001100100011001101010010001000100100111101111111010001011011001100010001000100010000000111010110011100100
10,8,22.27568,47.25698,6,3,110110100010110100111011100001100111001001000100100011100110100000100010110011011111111101001010010101101000101111010101100110011000100100111000110101010001000110100111100111111010001111011001100010001100100000000001110010010011100101
10,9,30.74494,66.95611,6,3,110110000010100101111011100101100110001000000100100011110010111000001110010001011111111110001110110101101001000111000000100110011001100100111001101010000001000100100111001111111010001111111001000010001010100010000001111000110011100100
10,10,27.62827,59.44184,6,3,110110100010111100111011100101100111001000000100100011100010100000001110010001010111111101001010010101101000000111010000100110011010100100111101101010010001000100100111001111111110001111011001100010001000100010000001111010110011100100
10,11,7.771986,44.26901,6,5,110110110000110100101011110100100110001000000101101011100010111000001110011001010011111100000010011101101001000011100010111101010001111111111101001110010001010100100111001100110010001111111000010010001010000010100001010001110011100101
11,0,39.93748,96.001,5,4,110100100010110100111011100101000111011001000100100011000010101000101110010001011101111101001010000001100010100111010001100010001000110100111001111110011101000110101111000111111010001111111001100000100010100010100101101000111011000100
11,1,40.03592,113.8877,5,6,110100100010110100111011100111100111001001010100100011000010101001001110010001011111111101001010000001100000001111010001100110001000100101011001111110011101100100000111001011111010001111110011100010001000100011100001101110110001100000
11,2,25.4482,92.39365,8,10,110110100010110100111010100001101111001001000100100011100010100000100010110011011111111100001011010101101000000111010000100110001010000100101101101010110001110100100111001111111110001111011000000010001000100010000001111010110011100100
11,3,17.0591,86.31607,9,10,110110000010100101111011100101000110001000000100100011110010111000001110010011011111111110001110110101101000000110010000110111011010100000111101101010011011000100101101001111111110001111011001100010000010100010000001111010110011100100
11,4,15.55768,61.47689,10,0,110110100011111100111011100101110111001000001100100011000010101000001110000101010111110101001010010101101000000011010000100110010010100100111101101010010001000101100111001111111110001011011001100010001000100010000001111010101011100100
11,5,3.963598,25.71337,10,0,110110110010110110110011100101100111001000000100100011100010100000001111010001010111111101001010010101101000000111010000000110011010100100110001101000010001110110100111000011110010001101101011100010010011100010000001100000110011100100
11,6,4.78041,55.75737,10,0,010111100010111100111011100101100111001000000100100011100010111010011010010001010111111101001010110101110000000111010000100110011001100100110000101000010001100110100111000011111010001101111011100010000011000010000001100000110011100100
11,7,71.72343,91.77673,10,0,100110100010111100111011100101100111001000000100100001100010101000001110010001010101101101000010110101001000100111000000100100010000100100110000101000010001100110100111000011111010001101111011100110000011100010000001110000110011000100
11,8,47.54129,125.2976,0,2,110110100010110100111011100101100111001000000100100011110010101010001110010011010111111101001010110101101000000111110000100010011010101100110000110101010000000100101111100111111010001110111110101011111000100010000011111000111011000100
11,9,4.293513,80.90987,0,2,110110100010110100111010100101100111000001000000101011100110101010001110010001011111111101001010011101111000000111110000100010011110000100110000110101010000000110100111100111111010001110111110101011111000100010000101111000011011000100
11,10,5.34901,25.42698,1,2,110110110010010100111011100101101111001000000100100011100010001000001110010001011111110101011011011101101000000111010000100110010010100100111000110101010000000010100111100111101010001111111110101011111000100010000001111000010011000100
