generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
0,0,10.5986,13.19748,-1,-1,111011010001110010001001001101000111101011000111001100011011001110000100010001000110011001101101111001010110100010100110001001101010101011010011000111001100100000010001100100111111101011111101011000101001101001001010011100010100010100
0,1,12.01156,22.5997,-1,-1,010111101100011011011011001101110101010101100101101111100001111010001011101001110101111110010100111111101100000011110111000001110100101010100111110101101110001001100100101110011010110111011000101111100111010010011011010010101000010011
0,2,9.317964,24.50466,-1,-1,111100110000001010101011010110001101111001000011000001010001010110010111011010000011011001000100100000101101101101011000001101000101101110000111011101110110111000110100101001010111101010100100110001011000100000111001001100100011000011
0,3,0.009821361,9.451015,-1,-1,100110111011101001001110110100100101101100111011001110111101010000001010111000010110101100011110101100011000111010110010111110001010101010111111000100001001011110011110010010010100010010000000000000101010100011111101110011000110111101
0,4,0.01961197,0.08426511,-1,-1,110111011110001001011110000101101100100010101011011111110111010110000011110001000010101101000100001000110111000000011010100111111000110001000101011010010110010001010111111000101110111100000111010001010111111000100110000010100011111100
0,5,0.0752458,0.2596456,-1,-1,001011110111111001000100010010010111111101111011110001001100111010011101110001010011100001100110101010010100101110100001001001111110010100111100010011100010100000001101110111101000010111111111100110111011010011010010000011000010110101
0,6,0.05703184,0.3008534,-1,-1,110110001101110001001111001001111101110010010001111001010011010101110101001010100111100000100000000000100100101111000100110111111000000000000110010111001000100100001010000111101100110001000000110011100101111111001001111000101010100010
0,7,0,0.05753785,-1,-1,001010011111100000000100110100000100110011010010110011100111100101111001110101101000111001110111110010111001001011111000011100100010001111010001001101110100111110101001101110000110001011011100010110110100011011010100101110001101110101
0,8,2.196033,8.307297,-1,-1,111001010010101011011101110111010100011011001110100111010101101000100011100100100011110001111100011010110010110111000011110001011010111110010010001100011000111010000001111000010111111111110111001110110010100100100000110011001111111000
0,9,12.92349,15.54199,-1,-1,101110111111000100101001100000011110001011100010011010101110001111111000111011010111001100111101101000100110101101011000001111100101101000110100000000111111011010100011101111100101101000110111000111010001100111101100111001100110111101
0,10,11.48922,39.85342,-1,-1,101011100000010101100111101000000100001001011011001101101011010010010010111000101001100011011100101001101000001111110101000000101100111100101000011110110010011000000010010011001100010010001111110011101001100001101001001110011110011010
0,11,0.005959667,11.48685,-1,-1,001111011110101011011111000000111110000100101001010110001111000001100001111010010111100111110110110000110001111001101100001101100000001001000001111101100101000110100011001111111010111010100111101111011000110001101000001011010000000001
0,12,11.23229,25.1455,-1,-1,111011000111000110111100000010100000010101100001100000111101000001011111110100001110011010110010111011010111010001110101100101010110101101100010101000110001001011000011101011110001111000101100110010100001111101101110001111010001111100
0,13,10.44274,26.22473,-1,-1,101001101011010100010101010100101111010011111010111110010001011010110101001101111001000110100011001001101011011010111010111010010111001101100000000011011011000010111011100010110101010000000100110101001110010001111111100111010100001110
0,14,0.4440144,26.65167,-1,-1,000101100111010001000000011110010011110001011011111000011010111100111100100000111010110011100110010111101000110011100001011001110000111110101110111001110101101000110000001111111001010110011111110011101010000101110011011001001001010000
0,15,0,0.4301218,-1,-1,000001100011111000101001000011010010000010101110001110001110101000000110001100000000011001100100000110110101000000101101010000100011011110110110100110010110110101111001100101101101011010101110010010011101011111000011001110011011001100
0,16,2.121417,11.86649,-1,-1,000100011011101110011111110000100010100100011011111011101001000111101101000101100100011001111011010011111001011101000101111110001001000000100110110110101011000110110101000000101010111001100011110101011111110000010011001000111000110111
0,17,0,2.061175,-1,-1,010101110000110000101011010101100011010111100110101001101100100001101100111100111000010010100010001010111000000000111001111100010101011101101011000010001100110110000101100001011111011100010110001000101101011100011100001101000101111001
0,18,0,0,-1,-1,111110010000100000110111101111000100000100111010100111010001010111001000100110101010010001101111110010011011000110110110111000100011100010111111001001100011101111011000101100111001111011001011110100000001001100111111001000100011111100
0,19,19.58552,64.07846,-1,-1,011011100011110100110110011010010000011010001011100010000100110011001101001001110010101111100111101110111000111001011000101001100011001010110111110011011010001101101110110011011000101111111001100011010111010101011111000010011101101110
1,0,12.0307,141.2479,9,19,110011100011110100110110011010010000011000001011100000000100010011001101001001110010100111000111111110111000111001011000101001100011001010110111110011011010001101101110010011011000101111111000100011000111110101011111000010011101101110
1,1,0.8177394,17.25494,9,19,100110111111000100101001000000010110001011100010011010111110001111111000111011010111001100011101101010100110101101011000001111100101101000110100010000111111011010100011101111110101101001111001100000010111010101011111000000001101101110
1,2,10.48114,11.32701,9,19,101110011111000100101001100000011110001110100011011010101110001111111000111011010111001100111101101001100110101101010000001111100111101000110100000000101111111010100011101111100101001000110111100111010001100111101100110010011101101110
1,3,29.33555,40.03005,10,19,101011101000010101100111101000000110001001011011001101101011010011010010111000101001100011011100001001100000001111110111000000101100111100101000011110110010011000000010010001011000101111111001100011010111010101001111000010011101101000
1,4,2.171708,42.72574,10,19,111011110011110100110110011010010000011010001011100010000100110011001101001001101010101101100111101110101000111001011000101000100011001010110111110011011010001101101110110001011000101111111001100011010111010101011111000010011101101110
1,5,26.64762,73.93246,10,19,101011100000010101100111001000000100001001011011001101101010010010011010111000101001100011011101101111111000111001011000101001100011001010110111110011011010001101101110110011011000101111101001100111010111110101011111000010111101101110
1,6,6.684787,55.57815,12,19,111011000110000110110100100010100000010101100001100100111101000001011111110100001110011011110010101111010111000001110101100001010110101101100010110010001010001101101110110011011000101111111001100011010111010101011111000010011101101110
1,7,11.70253,31.80953,12,19,111011000111000110011100000010100000010101100001100000111101000001011110111100001110011011110010111011010110010001110101100101010110100101100010001000110101001011001010101011010001101111011011110011010111010101011110000010011100101110
1,8,9.311427,21.46237,13,19,101000001011010100010101010100101111010001111010111110010001011010110101001101011001100110101011101001101011011001011000101001100011001010110111110011011000001101101110110011011000101111111001100011010111010101011111000010011101101110
1,9,3.291945,18.88591,16,19,000100011011101110011111100000100010100101011011110011101001000111101101000101100100011001111011010011111001011101000100111110001001000000110110110110001011000110110101000000101010111111111001101011010111011001011111000010011101101110
1,10,21.91689,45.65302,19,0,011011100011110100110110011010010000011010001011100110000100110010001101001001110000101111100111101110111000111001001000101001100011001010110111110011011011001101101110110011011000101101111001000011010111010101011111000010011100000100
1,11,2.241885,35.83133,19,1,011011110011110101110110011010010000001010001011100010001100110011000101001001110010101111100111101100111000111001011000101001100001001010010111100011011010001001101110110011011000101111111001100011010111010101011111100010011101101111
1,12,16.16799,45.01101,19,1,010011100011110100100110011011010000011101101101101111100001111010001011101001110101111110010101111111101100000001110111000001110100100010100111110101101110001001100100101110011010110110011010101111100111010010001011010010101000010011
1,13,9.510915,51.40615,19,1,011011100011110100110110011010010011011010001001000010001100110011001101001001110010101111100111101110111000110001011000101001101010000110110111010101100110001001110100101110111010110111111000101111100111010110011001110010101101010011
1,14,7.986728,54.99118,19,1,011011100011110100111100011010010001011010001011100010000100111011001101001001110010111111100101101110111000111000011000101001101011001010110111110101101110001101100100101110011000110111011000101011100111010010010011011011101100000011
1,15,6.222264,31.43931,19,2,011011100000001010101011010110001101110001000011001001010001010110010111001010000011011001010100100000101101101101011000101101000101101110000111011101110110111000110100101001010111101010100100110001011000100000011001001000100011000011
1,16,9.634746,34.43837,19,2,001011000011110111110100011010010000011010001011100010001100110011001101001001110010101111100111111100101101101101011000001101000101110110000111111101110100111000110100101001010111101110100100110001011100100000111001001100100011000011
1,17,6.433744,36.00618,19,2,011011100111110100110110011000010001011010001011100111000101110011001101000001110010101111100111101110111010111001011000101001100011001011110111110011011010001101111110110011011000101111111001101011010011010101011111000010011101100011
1,18,3.57486,22.43458,19,8,011010100011110110110110011010010100011011001110100111010101101000100011100100100011110001111100011010110010110101000011110000111010111110011010001100011000111110001001111000000111111111100110001110110111100100100000100011001111011000
1,19,13.08518,41.65459,19,9,001011100010111100111001100000000010001001100010011010101110001111111000111011010111011100111101101000100110101101011000001111100101101000110010000000111111011010100011101111100101101000110111000111010001100011101100111001100110111101
2,0,14.69567,106.2849,19,17,001011000010111100111001100000000110001001100010011110111110001111111010111011010111001100111101111000100110101101011000001011100101101000110010010011011010001100101100110011011000101111111001101011010011010101011111000010011101100011
2,1,20.80186,63.31373,0,18,110011100011110100110110011010010000011000001011000000000100000011001101001001110010100111010111111110111100111001011000101001100011000010110011110011011110010101101110010001011000101111111000001110110111100100100000100010001111011000
2,2,8.881362,30.68157,3,19,101011101000010101100111101000010110001001011011001101100011010011010010110000101101100011011100001001100110001111110111000000101000111100101000010110110010011000000010010001100101101000110111000111010001100011101100111001100110111101
2,3,5.483656,21.28597,3,19,001011101000010101100111101000000110001001010111001100101011010011010010111000101001100011011100001001100000001111110111000000101100111100101000011010110010011000010010010010011000101111011001100011010110010101101100111001100110111101
2,4,2.037036,7.868813,3,0,101111101000010101100111101000000000011001001011100000000100010011001001001001110010101111000111110110011000111001011000101001100001001110110111110011001010001101101110010011011000101111111000100011000111110111011111000010011101101110
2,5,6.898326,19.70034,3,2,101011101000010101100111001000000110001001011011001101101010010011010010110000101011100010111100101001100110101101010000001111100111101000110100000000101111111011100011101111100101001000110111101011010001100111101100110110011101101110
2,6,16.44286,24.99928,3,4,101011101000010101100110101000000110001101011111001101101011010011000010111000101001100010101100001001100000001001011000101000100011001010110111110011011010001101101110110001011000101111111000101011010011010101011111000010011101101110
2,7,0.03211977,16.2317,3,5,101011111000010001100111101000000110001000011011001101101011010001010010111000101001100011011100000001100101001111110111000000101100111100100111111011011110001101101110110011011000101111101001100111010111110101011111000110011101101110
