generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
4,3,3.254351,22.81522,4,1,"100111101010101110100011100001110010011001100111000000110011000010010000000101100100110101111001011011010101000100000100000101110100000100011110011000000000011001000011100001001011000100110111010001110101010100110111010000010001100011"
4,4,19.90139,25.09078,4,2,"100111101010101110100011110011110111011001100111000000110011000010010000000101101100110101111001000010010100000100000100001011111100101100011110001011000000000100010111000000101011000101000010011101111101010110111011011000000001000010"
4,5,12.18025,69.46636,4,2,"100111101010101110100011110011111010011001100111000000110011000000010000010101101100110111111000010010010110000100000101001101111101000100011110101011000000000100100111000100101011000101100011011101111101010101110111011000000001000010"
5,0,11.20689,99.83394,3,1,"100111101010101010100010110011110010001001001110001000110001000010010000001001100100110101011001011110010111000100000100001001111101011001011010011001000000000000000011100000101011010110000011110001111101010100100111001000010101000010"
5,1,6.391403,22.85056,4,1,"100110101011101110100001110011010111011001100111000001110011000010010000001001100100110101111001010010010111000100100100001001011101011001011110001011000000000000000011100000101001000100000011010001111101010100100111001000010101000010"
5,2,4.099182,33.12441,4,1,"100111101010101111010001110011110111011001100111101000110011000010010000000101101100001101111001000010010100000100000100001011111100101100011110001011000000100010110111100000101011101101000010011101111101010110111011011000000001000010"
5,3,32.88568,41.55105,4,3,"100111101010101110100011010011110111011001100111000000110011000010000000000101100100110101111011011011010101000100000100000101000100000100011110011000000000011001001011100001001011000100110111010001110101010100000111010000010001100011"
5,4,8.212948,82.95533,4,5,"100111100010101110100010110111110111011001100111000000110011000000010000000101101100110101111001000010010100000100000000001111011100100100011110100011000000000100100111000100101011000101101111011101110101011101110111011000000001000010"
5,5,24.9489,33.22751,4,5,"100111101010101010100011110011110111011001100111000000110011000010010000000101001100110101111001000010010100000100000100001011111100101100011110001011000000000100010111000100101011000101100011011101111001010101110111011000000000000010"
6,0,33.28762,95.86606,3,5,"100111101010001110100011010011110111011001100111000000110011000010000000100101100100110101111011011011011101000100000100000111000100000100011110011000000000011001001011100001011011000100110111010001110101010101110011011000000000000010"
6,1,6.488467,69.89422,3,0,"100111101010101111100111010011110111011001001110001000110001000010010000001001101100110111011001011010010111000100000100001001111101011001011010011001000000000000000011100000101011010110000011110001111101010000100111001000010111000000"
6,2,5.205576,42.47141,3,1,"100111101010101110100011010011110111011001100111000000110011000010000000000111100100100101111011011010010101100000000100000101000100000001011110001001100000000010000011100000101101000100010011000001111101010100000111001000010101000000"
6,3,30.65405,50.52425,3,5,"100111101000101110100011010011110111011001100111000000110011000010000000000101100100111101111011011011011101000100010100000101000100000100001110011000000000011001000011100001001011100100110111010001110101010100000111001001000000000010"
6,4,5.189523,65.71342,3,5,"100111101010101110100011010111110111011001100111100000110011000010000000000101100100110101111011011011010101000100000100000101000100010100011100001011000000000100010111100100110011000101100011011111011000010101110111011000000000000010"
6,5,0.8078359,13.49,3,5,"000111101011101100100011110011110011011001100111000000111011000010000000000101001100010101111001000010010100010100000100001001111110101100011110001011000000000100110111000100101011000101100011011101111001110101110111011000000000000000"
7,0,5.730882,24.32783,0,0,"100111101010001100100011010011111111010001100111100000010011000010000000100101100100110101111011011011011101000100000000000111000000000100011110011000000000011101001010100001010011000100111110010001110101010101110011011000000000000010"
7,1,4.914749,26.21655,0,3,"100111101010001110100011010011110111011001101111000000110011000010000010000101100100111101111011011011011101000101010100000101010110000100001110011100000000111001000111100000011111100100110111010001110101010100000110001001000000000010"
7,2,8.984033,21.48391,0,3,"100111101010001110100011010011010111011001100111000000110011000010000000110101100100110101111011101011011101100100000100000111001110000100011110011000000000011001001011100001011011000110110111001001110101010101110011011000000000000010"
7,3,2.470397,32.352,0,3,"100111101010001110100011010010010111011001100011000000110011010110000000010101100100111101111011011011001111000100010100000101010100000100001110011000000000011001000011100001001011100100110110010001110101010100000111001001001000100010"
7,4,33.22169,35.80457,0,4,"100111101010001110100111010011110111011001100111000000110111100010000000100101101100110101111011011011011101000101000100000111000000010100011100001011000000000100010111100100110011000000100011011111011000000101110111010000000001000011"
7,5,3.139399,70.23078,0,0,"100111101010001111100011010011110111011001100111000000110011000010001000101111100100110101111011001011001101000100000100000111000000000100010110011000000000011001011011100000001011000100110111010001110101010001110011011000000000000010"
8,0,9.334455,98.64005,1,2,"100111101010001110110011010011010111011001100111000000110011010010000000110101100100110101011011101011111101000100000110000111001010000100011110011000000000011001001011100001111011000110110111001001110101010101110010011100000000000010"
8,1,35.7584,59.16842,2,4,"100111101010001110100011010011110111011001100111000000100011000110000000100101101100110101111011011011011101000101000100000111000000010100011100001011000000000100010111100100110011000000110011011101011000000101110110010000000001000011"
8,2,10.61219,55.75533,4,5,"100111101010001110101001010011010111011001100111000000110111100010000000111111100111110111111011001111001101000100000100000111000000010100011110010000000000011001011011100000001011000100111110010101110101010001110011011000000000000010"
8,3,0.7634315,11.95841,4,2,"100111101010101110100111010011110111011001100110000010100111100011000000100101101100110101111011011011011101000101000100000111000010010100011100001011000000101100010111100100010011000000110111001001110101010101110011011000000000000010"
8,4,1.068156,19.23495,4,2,"100111101010001110100111010011110111011001100111000000010011000010000000110101100100101101101011101011011101100100000100000111001110000100011111011100000000011001001011100001011011000110110111011001110101010101110011011000000000000010"
8,5,3.201803,11.91139,4,1,"100111101010001110100111010111111111011001100111110000010111100010000000100100101100110101111011011011011100000101000100000111000000110100011100001111000000000100010111100100110011000000110111010001110100011100000110001001000000000010"
9,0,0.351151,35.43412,1,2,"100011101010001110100011010011110111001001101111001100100011000110100000100100101100110101111011011011011101000101000100000111000100010100011100001011000001000100000111100000001011000101111010010101110101010001110011011000000000000010"
9,1,21.2972,23.93619,1,2,"101111101110001100110011011011110111011001100110000000100011000110000000101101100111010111111111001111001111000100000000010111000001011101011110000000000000011001011110100000001011100100111110010101110101010001110011011000100001001010"
9,2,5.602444,42.77917,1,2,"100011101010000110100011010111110101011011100111001000100011000110000000100101101100110101111010011011011111100101000100000111000000000100011100001011000000011001011011100000101011000100110110010001110101010001110011011000000000000010"
9,3,6.096597,36.91729,1,2,"100111101010001110100011010011100111001001100111000001000001000110000000100101101100110101111010111011011101000101000100000110000000011100011110010000000000011001111010000000001011000100111010010101110101010001110011011000000000000010"
9,4,9.281848,41.79829,1,2,"100111101000001110100011010011010011011011100001000000100011000110000000100101101100110101111011111011011101000001100110000111000000010100001100001001000001100100010111100100101011010100111110010101110111010001110111011000000000000010"
9,5,6.25855,22.2205,1,2,"100111101010001111100011100011110101011001100111000000100011000110000000101101001100110101111011011011011101010101000100000111000000010100011000001011000000000100010111100100111011000100101111010101110111010001110011011000000000000010"
10,0,0,28.53895,1,2,"101111101110001000110011010011110111010101100110000000000011000110000000101101100011010111111111001111001111000101000100000011000000010101011100001011001000011001011011100000101001010100110110010000110101010001010010011000000000000110"
10,1,3.447942,20.47046,1,4,"001111101111001100110011001011110111011001000110000000100011000110000000101101100111010111111111001110001111000100100110000111000000010100001100001001000001100100010111100100101011010100111100010101110111010001110111111000000000000010"
10,2,15.23724,25.28389,1,5,"101111101110001101110011011011110111011001100110000000100011000010100100101110100110010111111111001111001111000100000000010110000001011101011110000000000000011001011110100000001011100100111110010101110101010001110111011100111000000010"
10,3,11.47339,29.08559,1,5,"101111101110001111110011100011110101111001100111000000100011000110000100101101001100110101111001011011011101010101000100000111000000010100011000001011000000000000010111100100111011000100101111010101110111010001110111011000000000000010"
10,4,3.285634,14.72219,1,3,"101111101110001100110110011011110101011000100110000000100010000110000000101101100111010111111111001111001110000100000000000110000000011100011111010000010000001001011010001000000011000100011010010101110101010101110011011000000010000010"
10,5,11.48258,24.45603,1,4,"101111101110001100110011011011110110011001100110000000100011000110000000101100100111010111111111001111001111000110000000110111000001011101011110000000001101001101011010100010001010100100111110010101110101010000110011011010100001000010"
11,0,11.48787,55.11734,5,2,"101111101110001101110011010011110110011001100110000000100011010110000000101100100111010111111111001111001111000110000000110111000000011101011110100000001101001101011010100010001010110100111110000101110101010001110111011100111000000000"
11,1,12.29969,26.57513,5,2,"101111101110001100110011011011111110011101100110000000100011000110000000101100100111010111111111001111001111000110000100110111000011011101011110000000001101001101011010100010001010100000111110010001110101010101110111010101111000000010"
11,2,4.718738,27.89611,5,2,"100111101110001100110011011011010110011001100110000000000011000110000000001100100111010111111111001111001111000010000010110111010001111101011110100000101101001101011010100010001010100100111110010101110101010100110011010010111000000010"
