generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome,pop-50_gens-20_single-bit-0-1_500
0,0,7.304251,556.1349,-1,-1,011010101011010110011001000011110011101110011000110010010101101100110001000110101011011011100110100100001101110110110000100111011010011010111010001110100010111101011001100100010010110011110111011110100111011110001101000001010111110110
0,1,10.1399,17.15335,-1,-1,010010010011100011011000000001110010110100010100011000110000001011100100011100011110001110001010000001101101001000101010110010010110111000010011100001000110011111000010100001101111111001011010000111011101001000010101011000011000011000
0,2,0.05456218,9.842485,-1,-1,010101100111100001001110010010011000011011011000000110011111101001000111110100100100111011100111011010000001001110010101101110110011111001111000111101101110010110111010001000111011110110001010100111011101101100010001100000111100000110
0,3,6.072833,6.616525,-1,-1,000001111000110010010000001011011010100101010001000000101001100101001101001001001101001101100111000010101100111110011001010011100010111000010000001111001010110101000101101001001000101010111111010000100011110000001111010110100011111000
0,4,9.049131,17.9726,-1,-1,011001001010101111010100110011011000101010000010001001100100010001100111011111001100110011001100010010010010111111110000100001011001000000111011000101000110010110011101101010101010000101101011011111011010011101100010100110111000100111
0,5,0.947436,11.48353,-1,-1,011110011100111001001011111001111111100010010001001001111001011111001100101010001001000100000000001010101011110011001110100011110011111111110101110001010011110110000100011100001000100010011101011110011011011111010001111010101010101001
0,6,25.06478,26.04073,-1,-1,001000001011110100111001001111101000111010110010011101011010000100010110110010101000000101001110100111110010001110100110000110010110010110110111000010101101010111001001000000111001011110111001100001011110111001100000011101110011111000
0,7,2.999892,24.01868,-1,-1,000001000001011010001101100010010010010101010111011101001100110001011011000010100011100010100100010110100000100000011011000010011110100011010100110100111100010110111001101010110001011101111011100110000110010101000101011010100001101001
0,8,1.771552,39.0589,-1,-1,001111100100001011111101010010000011001001101101100001011011011010111010111001101001111100000111011101101000001101101101110010010011011000110100010001011010101100101011110110010001111001011000111000111001001110101110100101001010001101
0,9,6.212166,15.37494,-1,-1,101001011100000011001110001100011110011000101110010011011110001000011111101000001011100100001011111010001100101001011100011101101000110001110100111101010011011011111111110011011011010000000000111001111101001100100001010011001000000111
0,10,2.793782,16.14561,-1,-1,011100101101001110100100000000101000100100111001000100110010000010010000111101111110101000001101001000100010100110010000001010011110011001111011111011111100111000111011100000100101010111010000111001001010110000001110011100010000100001
0,11,1.48977,9.980403,-1,-1,111111110101100001011000000001000110101100010010001000010101101100001100101101110010101011001001010011110001000100010110010010000101000100111111111010001010101100001110011110000110101001101111101101010110001000011100110101110100111010
0,12,12.72515,13.24111,-1,-1,010101101110011001110001001111110011000111011100100101001011000011111101011110100111010001010110000101100011010000001110000000111010001110110100101110110110100101011010001010101001000100010100100000101011000110001010111111110001010001
0,13,8.788462,59.94746,-1,-1,001100000000110100011101000111011010101010111001010000110111010000111110100111110010101110101101011000110111111001110111111001000001011101000100001101010110000001010001100111000111011101101001011111110110010101000011010001110001011111
0,14,4.013742,24.39509,-1,-1,111101001011011111000100111000001001010010001000010000010111011100100110001101111010001110010111110100011000011011111001110111110110110010001100001101011100100111011010111001000100111101011011000100011100010111111000110101100001110011
0,15,7.117414,22.94127,-1,-1,010001101000100101000001100100011011111110011111001010001101110011011101011011001011011111101001101000011010111011001100100000010111101010101101001000110000101100110110100110111011010100110000001000111000000101011100101011000001111001
0,16,5.30772,16.05657,-1,-1,000001111100100101001101011111101010001111101100011110011011001100100001111111001110010100110001010001010001011000000000101111001110011100110101101000111101101001000101011001000011110111111010110101010100100100100101100000011100011110
0,17,2.249527,16.92513,-1,-1,111110101010110010000101000100100010111000110000101101011100100001111010010100000000101111010000111000110000010001100100010000000000101101110001100011101110101010110001110111000100111001000111010000001100101100001001110100110111101101
